Divs,Phrases
L2_CH_27,"Mais, quant aux substances, qui ont en elles-mêmes une véritable et réelle unité substantielle, à qui puissent appartenir les actions vitales proprement dites, et quant aux êtres substantiels, quæ uno spiritu continentur, comme parle un ancien jurisconsulte, c’est-à-dire qu’un certain esprit indivisible anime, on a raison de dire qu’elles demeurent parfaitement le même individu par cette âme ou cet esprit, qui fait le moi dans celles qui pensent."
L2_CH_27,Le cas n’est pas fort différent dans les brutes et dans les plantes.
L2_CH_27,"Si les végétales et les brutes n’ont point d’âme, leur identité n’est qu’apparente ; mais s’ils en ont, l’identité individuelle y est véritable à la rigueur, quoique leurs corps organisés n’en gardent point."
L2_CH_27,"Cela montre encore en quoi consiste l’identité du même homme, savoir en cela seul qu’il jouit de la même vie, continue par des particules de matière qui sont dans un flux perpétuel, mais qui dans cette succession sont vitalement unies au même corps organisé."
L2_CH_27,Cela se peut entendre dans mon sens.
L2_CH_27,"En effet, le corps organisé n’est pas le[47] même au delà d’un moment ; il n’est qu’équivalent."
L2_CH_27,"Et, si on ne se rapporte point à l’âme, il n’y aura point la même vie ni union vitale non plus."
L2_CH_27,Ainsi cette identité ne serait qu’apparente.
L2_CH_27,"Quiconque attachera l’identité de l’homme à quelque autre chose qu’à un corps bien organisé dans un certain instant, et qui dès lors continue dans cette organisation vitale par une succession de diverses particules de matières qui lui sont unies, aura de la peine à faire qu’un embryon et un homme âgé, un fou et un sage soient le même homme, sans qu’il s’ensuive de cette supposition qu’il est possible que Seth, Ismaël, Socrate, Pilate, saint Augustin sont un seul et même homme… ce qui s’accorderait encore plus mal avec les notions de ces philosophes, qui reconnaissaient la transmigration et croyaient que les âmes des hommes peuvent être envoyées pour punition de leurs dérèglements dans des corps de bêtes ; car je ne crois pas qu’une personne, qui serait assurée que l’âme d’Héliogabale existait dans un pourceau, voulût dire que ce pourceau était un homme, et le même homme qu’Héliogabale."
L2_CH_27,Il y a ici question de nom et question de chose.
L2_CH_27,"Quant à la chose, l’identité d’une même substance individuelle ne peut être maintenue que par la conservation de la même âme, car le corps est dans un flux continuel, et l’âme n’habite pas dans certains atomes affectes à elle, ni dans un petit os indomptable, tel que le luz des rabbins."
L2_CH_27,Cependant il n’y a point de transmigration par laquelle l’âme quitte entièrement son corps et passe dans un autre.
L2_CH_27,"Elle garde toujours, même dans la mort, un corps organisé, partie du précédent, quoique ce qu’elle garde soit toujours sujet à se dissiper insensiblement et à se réparer, et même à souffrir en certain temps un grand changement."
L2_CH_27,"Ainsi, au lieu d’une transmigration de l’âme, il y a transformation, enveloppement on développement, et enfin fluxion du corps de cette âme."
L2_CH_27,"M. Van Helmont, le fils, croyait que les âmes passent de corps en corps, mais toujours dans leur espèce, en sorte qu’il y aura toujours le même nombre d’âmes d’une même espèce, et par conséquent le même nombre d’hommes et de loups, et que les loups, s’ils ont été diminués et extirpés en Angleterre, devaient s’augmenter d’autant ailleurs."
L2_CH_27,Certaines méditations publiées en France semblaient y aller aussi.
L2_CH_27,"Si la transmigration n’est point prise à la rigueur, c’est-à-dire si quelqu’un croyait que les âmes demeurant dans le même corps subtil changent seulement de corps grossier, elle serait possible, même jusqu’au passage de la même âme dans un corps de différentes espèce, à la façon des bramines et des pythagoriciens."
L2_CH_27,Mais tout ce qui est possible n’est point conforme pour cela à l’ordre des choses.
L2_CH_27,"Cependant la question si, en cas qu’une telle transmigration fût véritable, Caïn, Cham et Ismaël, suppose qu’ils eussent la même âme suivant les rabbins, méritassent d’être appelés le même homme, n’est que de nom ; et j’ai vu que le célèbre auteur, dont vous avez soutenu les opinions, le reconnaît et l’explique fort bien (dans le dernier paragraphe de ce chapitre)."
L2_CH_27,"L’identité de substance y serait, mais en cas qu’il n’y eût point de connexion de souvenance entre les différents personnages que la même âme ferait, il n’y aurait pas assez d’identité morale pour dire que ce serait une même personne."
L2_CH_27,"Et, si Dieu voulait que l’âme humaine allât dans un corps de pourceau, oubliant l’homme et n’y exerçant point d’actes raisonnables, elle ne constituerait point un homme."
L2_CH_27,"Mais, si dans le corps de la bête elle avait les pensées d’un homme, et même de l’homme qu’elle animait avant le changement, comme l’âne d’or d’Apulée, quelqu’un ne ferait peut-être point de difficulté de dire que le même Lucius, venu en Thessalie pour voir ses amis, demeura sous la peau de l’âme, où Photis l’avait mis malgré elle, et se promena de maître à maître, jusqu’à ce que les roses mangées le rendirent à sa forme naturelle."
L2_CH_27,"Je crois de pouvoir avancer hardiment que qui de nous verrait une créature faite et formée comme soi-même, quoiqu’elle n’eût jamais fait paraître plus de raison qu’un chat ou un perroquet, ne laisserait pas de l’appeler homme ; ou que, s’il entendait un perroquet discourir raisonnablement et en philosophe, il ne l’appellerait ou ne le croirait que perroquet, et qu’il dirait du premier de ces animaux que c’est un homme grossier, lourd et destitué de raison, et du dernier que c’est un perroquet plein d’esprit et de bon sens."
L2_CH_27,"Je serais plus du même avis sur le second point que sur le premier, quoiqu’il y ait encore la quelque chose à dire."
L2_CH_27,"Peu de théologiens seraient assez hardis pour conclure d’abord et absolument au baptême d’un animal de figure humaine, mais sans apparence de raison, si on le prenait petit dans le bois, et quelque prêtre de l’Église romaine dirait peut-être conditionnellement : si tu es un homme, je te baptise ; car on ne saurait point s’il est de race humaine et si une âme raisonnable y loge, et ce pourrait être un orang-outang, singe fort approchant de l’extérieur de l’homme, tel que celui dont parle Tulpius pour l’avoir vu, et tel que celui dont un savant médecin a publié l’anatomie."
L2_CH_27,"Il est sûr, je l’avoue, que l’homme peut devenir aussi stupide qu’un orang-outang, mais l’intérieur de l’âme raisonnable y demeurerait malgré la suspension de l’exercice de la raison, comme je l’ai expliqué ci-dessus : ainsi c’est la le point dont on ne saurait juger par les apparences."
L2_CH_27,"Quant au [48] second cas, rien n’empêche qu’il y ait des animaux raisonnables d’une espèce différente de la nôtre, comme ces habitants du royaume poétique des oiseaux dans le soleil, où un perroquet venu de ce monde après sa mort, sauva la vie au voyageur qui lui avait fait du bien ici-bas."
L2_CH_27,"Cependant s’il arrivait comme il arrive dans le pays des fées ou de la mère l’oie, qu’un perroquet fût quelque fille de roi transformée, et se fit connaître pour telle en parlant, sans doute le père et la mère le caresserait comme leur fille qu’ils croiraient avoir quoique cachée sous cette forme étrangère."
L2_CH_27,"Je ne n’opposerais pourtant point à celui qui dirait que dans l’âme d’or il est demeuré tant le soi ou l’individu, à cause du même esprit immatériel, que Lucius ou la personne, à cause de l’aperception de ce moi, mais que ce n’est plus un homme ; comme, en effet, il semble qu’il faut ajouter quelque chose de la figure et constitution du corps à la définition de l’homme, lorsqu’on dit qu’il est un animal raisonnable ; autrement les génies, selon moi, seraient aussi des hommes."
L2_CH_27,"Le mot de personne emporte un être pensant et intelligent, capable de raison et de réflexion, qui se peut considérer soi-même comme le même, comme une même chose qui pense en différents temps et en différents lieux ; ce qu’il fait uniquement par le sentiment qu’il a de ses propres actions."
L2_CH_27,"Et cette connaissance accompagne toujours nos sensations et nos perceptions présentes quand elles sont assez distinguées, comme j’ai remarqué plus d’une fois ci-dessus, et c’est par la que chacun est à lui-même ce qu’il appelle soi-même."
L2_CH_27,"On ne considère pas dans cette rencontre si le même soi est continué dans la même substance ou dans diverses substances ; car, puisque la conscience (consciousness ou consciosité) accompagne toujours la pensée, et que c’est là ce qui fait que chacun est ce qu’il nomme soi-même et par où il se distingue de toute autre chose pensante ; c’est aussi en cela seul que consiste l’identité personnelle, ou ce qui fait qu’un être raisonnable est toujours le même ; et aussi loin que cette conscience peut s’étendre sur les actions ou sur les pensées déjà passées, aussi loin s’étend l’identité de cette personne, et le soi est présentement le même qu’il était alors."
L2_CH_27,Je suis aussi de cette opinion que la consciosité ou le sentiment du moi prouve une identité morale ou personnelle.
L2_CH_27,"Et c’est en cela que je distingue l’incessabilité de l’âme d’une bête de l’immortalité de l’âme de l’homme : l’une et l’autre gardent l’identité physique et réelle, mais, quant à l’homme, il est confforme aux règles de la divine providence que l’âme garde encore l’identité morale, et apparente à nous-mêmes pour constituer la même personne, capable par conséquent de sentir les châtiments et les récompenses."
L2_CH_27,"Il semble que vous tenez, Monsieur, que cette identité apparente se pourrait conserver, quand il n’y en aurait point de réelle."
L2_CH_27,"Je croirais que cela se pourrait peut-être par la puissance absolue de Dieu, mais suivant l’ordre des choses, l’identité apparente à la personne même, qui se sent la même, suppose l’identité réelle à chaque passage prochain accompagné de réflexion ou de sentiment du moi, une perception intime et immédiate ne pouvant tromper naturellement."
